,pruid,date,numtoday,numdeathstoday,numteststoday,numrecoveredtoday,provinceID,lockdate,label
2430,48,2020-08-11,85,3.0,7414.0,168.0,,,
2431,47,2020-08-11,29,0.0,1297.0,29.0,,,
2432,46,2020-08-11,4,0.0,1371.0,6.0,,,
2433,35,2020-08-11,33,0.0,22275.0,75.0,,,
2434,24,2020-08-11,91,1.0,10694.0,94.0,,,
2435,10,2020-08-11,0,0.0,268.0,0.0,,,
2436,13,2020-08-11,1,0.0,300.0,0.0,,,
2437,12,2020-08-11,0,0.0,289.0,0.0,,,
2438,11,2020-08-11,0,0.0,358.0,0.0,,,
2439,60,2020-08-11,0,0.0,34.0,0.0,,,
2440,61,2020-08-11,0,0.0,21.0,0.0,,,
2441,62,2020-08-11,0,0.0,4.0,0.0,,,
2442,99,2020-08-11,0,0.0,0.0,0.0,,,
2443,1,2020-08-11,289,4.0,47111.0,391.0,,,
2444,59,2020-08-12,85,1.0,1898.0,25.0,,,
2445,48,2020-08-12,121,1.0,7061.0,80.0,,,
2446,47,2020-08-12,5,0.0,927.0,20.0,,,
2447,46,2020-08-12,16,0.0,1065.0,8.0,,,
2448,35,2020-08-12,95,1.0,21581.0,134.0,,,
2449,24,2020-08-12,95,12.0,10724.0,135.0,,,
2450,10,2020-08-12,0,0.0,202.0,0.0,,,
2451,13,2020-08-12,1,0.0,230.0,0.0,,,
2452,12,2020-08-12,0,0.0,170.0,0.0,,,
2453,11,2020-08-12,5,0.0,189.0,0.0,,,
2454,60,2020-08-12,0,0.0,14.0,0.0,,,
2455,61,2020-08-12,0,0.0,67.0,0.0,,,
2456,62,2020-08-12,0,0.0,12.0,0.0,,,
2457,99,2020-08-12,0,0.0,0.0,0.0,,,
2458,1,2020-08-12,423,15.0,44140.0,402.0,,,
2459,59,2020-08-13,78,0.0,3015.0,31.0,,,
2460,48,2020-08-13,76,3.0,8079.0,81.0,,,
2461,47,2020-08-13,27,0.0,1032.0,11.0,,,
2462,46,2020-08-13,25,0.0,1560.0,9.0,,,
2463,35,2020-08-13,78,0.0,24572.0,99.0,,,
2464,24,2020-08-13,104,6.0,15311.0,171.0,,,
2465,10,2020-08-13,0,0.0,615.0,0.0,,,
2466,13,2020-08-13,2,0.0,331.0,1.0,,,
2467,12,2020-08-13,0,0.0,353.0,0.0,,,
2468,11,2020-08-13,0,0.0,117.0,0.0,,,
2469,60,2020-08-13,0,0.0,0.0,2.0,,,
2470,61,2020-08-13,0,0.0,10.0,0.0,,,
2471,62,2020-08-13,0,0.0,9.0,0.0,,,
2472,99,2020-08-13,0,0.0,0.0,0.0,,,
2473,1,2020-08-13,390,9.0,55004.0,405.0,,,
2474,59,2020-08-14,84,0.0,3664.0,33.0,,,
2475,48,2020-08-14,84,1.0,7751.0,83.0,,,
2476,47,2020-08-14,30,0.0,1800.0,22.0,,,
2477,46,2020-08-14,40,0.0,1830.0,12.0,,,
2478,35,2020-08-14,92,1.0,29626.0,83.0,,,
2479,24,2020-08-14,87,3.0,16593.0,157.0,,,
2480,10,2020-08-14,0,0.0,416.0,0.0,,,
2481,13,2020-08-14,0,0.0,280.0,0.0,,,
2482,12,2020-08-14,1,0.0,509.0,0.0,,,
2483,11,2020-08-14,0,0.0,459.0,0.0,,,
2484,60,2020-08-14,0,0.0,108.0,-1.0,,,
2485,61,2020-08-14,0,0.0,11.0,0.0,,,
2486,62,2020-08-14,0,0.0,7.0,0.0,,,
2487,99,2020-08-14,0,0.0,0.0,0.0,,,
2488,1,2020-08-14,418,5.0,63054.0,389.0,,,
2489,59,2020-08-15,0,0.0,3594.0,0.0,,,
2490,48,2020-08-15,0,0.0,8210.0,0.0,,,
2491,47,2020-08-15,25,1.0,1666.0,9.0,,,
2492,46,2020-08-15,20,1.0,2300.0,54.0,,,
2493,35,2020-08-15,106,6.0,30137.0,101.0,,,
2494,24,2020-08-15,80,1.0,16994.0,111.0,,,
2495,10,2020-08-15,0,0.0,293.0,0.0,,,
2496,13,2020-08-15,4,0.0,294.0,0.0,,,
2497,12,2020-08-15,2,0.0,582.0,0.0,,,
2498,11,2020-08-15,0,0.0,264.0,0.0,,,
2499,60,2020-08-15,0,0.0,52.0,0.0,,,
2500,61,2020-08-15,0,0.0,12.0,0.0,,,
2501,62,2020-08-15,0,0.0,24.0,0.0,,,
2502,99,2020-08-15,0,0.0,0.0,0.0,,,
2503,1,2020-08-15,237,9.0,64422.0,275.0,,,
2504,59,2020-08-16,0,0.0,4089.0,0.0,,,
2505,48,2020-08-16,0,0.0,10890.0,0.0,,,
2506,47,2020-08-16,14,1.0,2014.0,9.0,,,
2507,46,2020-08-16,34,0.0,1949.0,40.0,,,
2508,35,2020-08-16,81,0.0,30436.0,80.0,,,
2509,24,2020-08-16,67,1.0,15003.0,138.0,,,
2510,10,2020-08-16,0,0.0,387.0,0.0,,,
2511,13,2020-08-16,2,0.0,249.0,0.0,,,
2512,12,2020-08-16,0,0.0,486.0,0.0,,,
2513,11,2020-08-16,0,0.0,296.0,0.0,,,
2514,60,2020-08-16,0,0.0,80.0,0.0,,,
2515,61,2020-08-16,0,0.0,25.0,0.0,,,
2516,62,2020-08-16,0,0.0,2.0,0.0,,,
2517,99,2020-08-16,0,0.0,0.0,0.0,,,
2518,1,2020-08-16,198,2.0,65906.0,267.0,,,
2519,59,2020-08-17,236,2.0,3859.0,120.0,,,
2520,48,2020-08-17,359,3.0,8658.0,260.0,,,
2521,47,2020-08-17,1,0.0,1761.0,22.0,,,
2522,46,2020-08-17,34,0.0,1836.0,7.0,,,
2523,35,2020-08-17,99,0.0,23813.0,83.0,,,
2524,24,2020-08-17,55,1.0,12292.0,83.0,,,
2525,10,2020-08-17,0,0.0,388.0,0.0,,,
2526,13,2020-08-17,0,0.0,196.0,0.0,,,
2527,12,2020-08-17,1,0.0,438.0,0.0,,,
2528,11,2020-08-17,0,0.0,372.0,0.0,,,
2529,60,2020-08-17,0,0.0,41.0,0.0,,,
2530,61,2020-08-17,0,0.0,51.0,0.0,,,
2531,62,2020-08-17,0,0.0,22.0,0.0,,,
2532,99,2020-08-17,0,0.0,0.0,0.0,,,
2533,1,2020-08-17,785,6.0,53727.0,575.0,,,
2534,59,2020-08-18,83,0.0,2762.0,51.0,,,
2535,48,2020-08-18,7,1.0,8693.0,-31.0,,,
2536,47,2020-08-18,1,0.0,1043.0,16.0,,,
2537,46,2020-08-18,17,2.0,1740.0,12.0,,,
2538,35,2020-08-18,125,3.0,25567.0,90.0,,,
2539,24,2020-08-18,46,6.0,9589.0,153.0,,,
2540,10,2020-08-18,0,0.0,340.0,0.0,,,
2541,13,2020-08-18,0,0.0,286.0,2.0,,,
2542,12,2020-08-18,0,0.0,221.0,0.0,,,
2543,11,2020-08-18,3,0.0,146.0,4.0,,,
2544,60,2020-08-18,0,0.0,34.0,1.0,,,
2545,61,2020-08-18,0,0.0,25.0,0.0,,,
2546,62,2020-08-18,0,0.0,0.0,0.0,,,
2547,99,2020-08-18,0,0.0,0.0,0.0,,,
2548,1,2020-08-18,282,12.0,50446.0,298.0,,,
2549,59,2020-08-19,68,0.0,2609.0,45.0,,,
2550,48,2020-08-19,82,2.0,8034.0,142.0,,,
2551,47,2020-08-19,4,0.0,931.0,7.0,,,
2552,46,2020-08-19,15,1.0,1037.0,26.0,,,
2553,35,2020-08-19,102,0.0,23067.0,89.0,,,
2554,24,2020-08-19,64,2.0,11447.0,155.0,,,
2555,10,2020-08-19,0,0.0,334.0,0.0,,,
2556,13,2020-08-19,0,0.0,268.0,1.0,,,
2557,12,2020-08-19,1,0.0,300.0,0.0,,,
2558,11,2020-08-19,0,0.0,124.0,0.0,,,
2559,60,2020-08-19,0,0.0,16.0,0.0,,,
2560,61,2020-08-19,0,0.0,5.0,0.0,,,
2561,62,2020-08-19,0,0.0,21.0,0.0,,,
2562,99,2020-08-19,0,0.0,0.0,0.0,,,
2563,1,2020-08-19,336,5.0,48193.0,465.0,,,
2564,59,2020-08-20,80,2.0,3361.0,96.0,,,
2565,48,2020-08-20,103,1.0,9037.0,125.0,,,
2566,47,2020-08-20,4,0.0,962.0,9.0,,,
2567,46,2020-08-20,33,0.0,1408.0,9.0,,,
2568,35,2020-08-20,76,1.0,25642.0,76.0,,,
2569,24,2020-08-20,86,1.0,15105.0,145.0,,,
2570,10,2020-08-20,0,0.0,523.0,0.0,,,
2571,13,2020-08-20,0,0.0,365.0,6.0,,,
2572,12,2020-08-20,1,0.0,448.0,0.0,,,
2573,11,2020-08-20,0,0.0,281.0,0.0,,,
2574,60,2020-08-20,0,0.0,18.0,0.0,,,
2575,61,2020-08-20,0,0.0,23.0,0.0,,,
2576,62,2020-08-20,0,0.0,1.0,0.0,,,
2577,99,2020-08-20,0,0.0,0.0,0.0,,,
2578,1,2020-08-20,383,5.0,57174.0,466.0,,,
2579,59,2020-08-21,90,2.0,4157.0,44.0,,,
2580,48,2020-08-21,144,2.0,9294.0,82.0,,,
2581,47,2020-08-21,5,0.0,1443.0,20.0,,,
2582,46,2020-08-21,34,0.0,1611.0,16.0,,,
2583,35,2020-08-21,131,3.0,25917.0,106.0,,,
2584,24,2020-08-21,93,3.0,16422.0,89.0,,,
2585,10,2020-08-21,0,0.0,445.0,2.0,,,
2586,13,2020-08-21,2,0.0,347.0,0.0,,,
2587,12,2020-08-21,0,0.0,575.0,1.0,,,
2588,11,2020-08-21,0,0.0,436.0,0.0,,,
2589,60,2020-08-21,0,0.0,28.0,0.0,,,
2590,61,2020-08-21,0,0.0,9.0,0.0,,,
2591,62,2020-08-21,0,0.0,4.0,0.0,,,
2592,99,2020-08-21,0,0.0,0.0,0.0,,,
2593,1,2020-08-21,499,10.0,60688.0,360.0,,,
2594,59,2020-08-22,0,0.0,4432.0,0.0,,,
2595,48,2020-08-22,0,0.0,9870.0,0.0,,,
2596,47,2020-08-22,2,0.0,1272.0,19.0,,,
2597,46,2020-08-22,42,0.0,2346.0,17.0,,,
2598,35,2020-08-22,108,1.0,28073.0,90.0,,,
2599,24,2020-08-22,104,6.0,16479.0,104.0,,,
2600,10,2020-08-22,0,0.0,485.0,0.0,,,
2601,13,2020-08-22,0,0.0,342.0,0.0,,,
2602,12,2020-08-22,1,0.0,641.0,0.0,,,
2603,11,2020-08-22,0,0.0,311.0,0.0,,,
2604,60,2020-08-22,0,0.0,22.0,0.0,,,
2605,61,2020-08-22,0,0.0,16.0,0.0,,,
2606,62,2020-08-22,0,0.0,33.0,0.0,,,
2607,99,2020-08-22,0,0.0,0.0,0.0,,,
2608,1,2020-08-22,257,7.0,64322.0,230.0,,,
2609,59,2020-08-23,0,0.0,3899.0,0.0,,,
2610,48,2020-08-23,0,0.0,10177.0,0.0,,,
2611,47,2020-08-23,3,0.0,1757.0,14.0,,,
2612,46,2020-08-23,72,0.0,1906.0,6.0,,,
2613,35,2020-08-23,115,0.0,28656.0,108.0,,,
2614,24,2020-08-23,74,1.0,13571.0,106.0,,,
2615,10,2020-08-23,0,0.0,302.0,0.0,,,
2616,13,2020-08-23,1,0.0,291.0,0.0,,,
2617,12,2020-08-23,2,1.0,461.0,0.0,,,
2618,11,2020-08-23,0,0.0,479.0,0.0,,,
2619,60,2020-08-23,0,0.0,42.0,0.0,,,
2620,61,2020-08-23,0,0.0,32.0,0.0,,,
2621,62,2020-08-23,0,0.0,15.0,0.0,,,
2622,99,2020-08-23,0,0.0,0.0,0.0,,,
2623,1,2020-08-23,267,2.0,61588.0,234.0,,,
2624,59,2020-08-24,269,1.0,5006.0,179.0,,,
2625,48,2020-08-24,258,4.0,10096.0,226.0,,,
2626,47,2020-08-24,1,0.0,1260.0,10.0,,,
2627,46,2020-08-24,49,0.0,1350.0,10.0,,,
2628,35,2020-08-24,105,1.0,23384.0,78.0,,,
2629,24,2020-08-24,68,4.0,12281.0,79.0,,,
2630,10,2020-08-24,0,0.0,501.0,0.0,,,
2631,13,2020-08-24,0,0.0,261.0,0.0,,,
2632,12,2020-08-24,0,0.0,425.0,0.0,,,
2633,11,2020-08-24,0,0.0,321.0,0.0,,,
2634,60,2020-08-24,0,0.0,32.0,0.0,,,
2635,61,2020-08-24,0,0.0,42.0,0.0,,,
2636,62,2020-08-24,0,0.0,20.0,0.0,,,
2637,99,2020-08-24,0,0.0,0.0,0.0,,,
2638,1,2020-08-24,750,10.0,54979.0,582.0,,,
2639,59,2020-08-25,58,0.0,2901.0,46.0,,,
2640,48,2020-08-25,77,1.0,8498.0,114.0,,,
2641,47,2020-08-25,0,1.0,1031.0,8.0,,,
2642,46,2020-08-25,25,1.0,1562.0,20.0,,,
2643,35,2020-08-25,100,2.0,18790.0,75.0,,,
2644,24,2020-08-25,62,2.0,8727.0,89.0,,,
2645,10,2020-08-25,0,0.0,212.0,0.0,,,
2646,13,2020-08-25,1,0.0,259.0,0.0,,,
2647,12,2020-08-25,0,0.0,498.0,3.0,,,
2648,11,2020-08-25,0,0.0,143.0,1.0,,,
2649,60,2020-08-25,0,0.0,10.0,0.0,,,
2650,61,2020-08-25,0,0.0,22.0,0.0,,,
2651,62,2020-08-25,0,0.0,16.0,0.0,,,
2652,99,2020-08-25,0,0.0,0.0,0.0,,,
2653,1,2020-08-25,323,7.0,42669.0,356.0,,,
2654,59,2020-08-26,62,0.0,1914.0,85.0,,,
2655,48,2020-08-26,127,0.0,8446.0,85.0,,,
2656,47,2020-08-26,3,1.0,388.0,30.0,,,
2657,46,2020-08-26,25,0.0,1476.0,16.0,,,
2658,35,2020-08-26,88,2.0,20013.0,115.0,,,
2659,24,2020-08-26,142,1.0,9572.0,72.0,,,
2660,10,2020-08-26,0,0.0,297.0,0.0,,,
2661,13,2020-08-26,0,0.0,487.0,2.0,,,
2662,12,2020-08-26,1,0.0,547.0,0.0,,,
2663,11,2020-08-26,0,0.0,95.0,0.0,,,
2664,60,2020-08-26,0,0.0,10.0,0.0,,,
2665,61,2020-08-26,0,0.0,2.0,0.0,,,
2666,62,2020-08-26,0,0.0,24.0,0.0,,,
2667,99,2020-08-26,0,0.0,0.0,0.0,,,
2668,1,2020-08-26,448,4.0,43271.0,405.0,,,
2669,59,2020-08-27,68,1.0,4355.0,54.0,,,
2670,48,2020-08-27,108,2.0,9247.0,124.0,,,
2671,47,2020-08-27,5,0.0,1186.0,7.0,,,
2672,46,2020-08-27,21,1.0,1210.0,21.0,,,
2673,35,2020-08-27,118,1.0,21960.0,77.0,,,
2674,24,2020-08-27,81,3.0,14882.0,86.0,,,
2675,10,2020-08-27,0,0.0,550.0,0.0,,,
2676,13,2020-08-27,0,0.0,376.0,1.0,,,
2677,12,2020-08-27,0,0.0,621.0,0.0,,,
2678,11,2020-08-27,0,0.0,255.0,0.0,,,
2679,60,2020-08-27,0,0.0,0.0,0.0,,,
2680,61,2020-08-27,0,0.0,7.0,0.0,,,
2681,62,2020-08-27,0,0.0,10.0,0.0,,,
2682,99,2020-08-27,0,0.0,0.0,0.0,,,
2683,1,2020-08-27,401,8.0,54659.0,370.0,,,
2684,59,2020-08-28,124,0.0,4439.0,57.0,,,
2685,48,2020-08-28,158,0.0,10104.0,131.0,,,
2686,47,2020-08-28,2,0.0,1254.0,16.0,,,
2687,46,2020-08-28,32,0.0,1436.0,21.0,,,
2688,35,2020-08-28,122,6.0,28625.0,83.0,,,
2689,24,2020-08-28,50,5.0,15016.0,98.0,,,
2690,10,2020-08-28,1,0.0,414.0,0.0,,,
2691,13,2020-08-28,1,0.0,359.0,1.0,,,
2692,12,2020-08-28,2,0.0,770.0,2.0,,,
2693,11,2020-08-28,0,0.0,295.0,0.0,,,
2694,60,2020-08-28,0,0.0,37.0,0.0,,,
2695,61,2020-08-28,0,0.0,34.0,0.0,,,
2696,62,2020-08-28,0,0.0,2.0,0.0,,,
2697,99,2020-08-28,0,0.0,0.0,0.0,,,
2698,1,2020-08-28,492,11.0,62785.0,409.0,,,
2699,59,2020-08-29,0,0.0,5430.0,0.0,,,
2700,48,2020-08-29,0,0.0,10997.0,0.0,,,
2701,47,2020-08-29,4,0.0,1561.0,5.0,,,
2702,46,2020-08-29,55,0.0,1259.0,29.0,,,
2703,35,2020-08-29,148,0.0,31823.0,103.0,,,
2704,24,2020-08-29,156,0.0,15126.0,129.0,,,
2705,10,2020-08-29,0,0.0,485.0,0.0,,,
2706,13,2020-08-29,0,0.0,294.0,1.0,,,
2707,12,2020-08-29,0,0.0,1058.0,0.0,,,
2708,11,2020-08-29,0,0.0,449.0,0.0,,,
2709,60,2020-08-29,0,0.0,51.0,0.0,,,
2710,61,2020-08-29,0,0.0,8.0,0.0,,,
2711,62,2020-08-29,0,0.0,28.0,0.0,,,
2712,99,2020-08-29,0,0.0,0.0,0.0,,,
2713,1,2020-08-29,363,0.0,68569.0,267.0,,,
2714,59,2020-08-30,0,0.0,5479.0,0.0,,,
2715,48,2020-08-30,0,0.0,10221.0,0.0,,,
2716,47,2020-08-30,0,0.0,1658.0,1.0,,,
2717,46,2020-08-30,35,0.0,1719.0,17.0,,,
2718,35,2020-08-30,112,1.0,32106.0,78.0,,,
2719,24,2020-08-30,120,3.0,14498.0,65.0,,,
2720,10,2020-08-30,0,0.0,317.0,0.0,,,
2721,13,2020-08-30,0,0.0,379.0,2.0,,,
2722,12,2020-08-30,0,0.0,771.0,0.0,,,
2723,11,2020-08-30,0,0.0,411.0,0.0,,,
2724,60,2020-08-30,0,0.0,36.0,0.0,,,
2725,61,2020-08-30,0,0.0,31.0,0.0,,,
2726,62,2020-08-30,0,0.0,9.0,0.0,,,
2727,99,2020-08-30,0,0.0,0.0,0.0,,,
2728,1,2020-08-30,267,4.0,67635.0,163.0,,,
2729,59,2020-08-31,294,4.0,4737.0,156.0,,,
2730,48,2020-08-31,426,2.0,11225.0,239.0,,,
2731,47,2020-08-31,4,0.0,1281.0,12.0,,,
2732,46,2020-08-31,28,0.0,2012.0,21.0,,,
2733,35,2020-08-31,114,1.0,24970.0,73.0,,,
2734,24,2020-08-31,140,2.0,11848.0,53.0,,,
2735,10,2020-08-31,0,0.0,385.0,0.0,,,
2736,13,2020-08-31,0,0.0,247.0,0.0,,,
2737,12,2020-08-31,2,0.0,856.0,0.0,,,
2738,11,2020-08-31,0,0.0,285.0,0.0,,,
2739,60,2020-08-31,0,0.0,55.0,0.0,,,
2740,61,2020-08-31,0,0.0,13.0,0.0,,,
2741,62,2020-08-31,0,0.0,8.0,0.0,,,
2742,99,2020-08-31,0,0.0,0.0,0.0,,,
2743,1,2020-08-31,1008,9.0,57922.0,554.0,,,
2744,59,2020-09-01,58,1.0,3660.0,39.0,,,
2745,48,2020-09-01,164,2.0,12265.0,134.0,,,
2746,47,2020-09-01,3,0.0,981.0,6.0,,,
2747,46,2020-09-01,18,0.0,1738.0,28.0,,,
2748,35,2020-09-01,112,1.0,25098.0,92.0,,,
2749,24,2020-09-01,122,2.0,9434.0,85.0,,,
2750,10,2020-09-01,0,0.0,328.0,0.0,,,
2751,13,2020-09-01,0,0.0,409.0,1.0,,,
2752,12,2020-09-01,0,0.0,862.0,1.0,,,
2753,11,2020-09-01,0,0.0,152.0,3.0,,,
2754,60,2020-09-01,0,0.0,10.0,0.0,,,
2755,61,2020-09-01,0,0.0,17.0,0.0,,,
2756,62,2020-09-01,0,0.0,4.0,0.0,,,
2757,99,2020-09-01,0,0.0,0.0,0.0,,,
2758,1,2020-09-01,477,6.0,54958.0,389.0,,,
2759,59,2020-09-02,104,0.0,2345.0,100.0,,,
2760,48,2020-09-02,114,1.0,9343.0,108.0,,,
2761,47,2020-09-02,2,0.0,653.0,4.0,,,
2762,46,2020-09-02,12,0.0,581.0,17.0,,,
2763,35,2020-09-02,133,0.0,23545.0,137.0,,,
2764,24,2020-09-02,132,2.0,10618.0,77.0,,,
2765,10,2020-09-02,0,0.0,237.0,0.0,,,
2766,13,2020-09-02,1,0.0,217.0,0.0,,,
2767,12,2020-09-02,0,0.0,767.0,0.0,,,
2768,11,2020-09-02,0,0.0,80.0,0.0,,,
2769,60,2020-09-02,0,0.0,1.0,0.0,,,
2770,61,2020-09-02,0,0.0,29.0,0.0,,,
2771,62,2020-09-02,0,0.0,54.0,0.0,,,
2772,99,2020-09-02,0,0.0,0.0,0.0,,,
2773,1,2020-09-02,498,3.0,48470.0,443.0,,,
2774,59,2020-09-03,89,1.0,5292.0,39.0,,,
2775,48,2020-09-03,130,0.0,8305.0,118.0,,,
2776,47,2020-09-03,10,0.0,1220.0,3.0,,,
2777,46,2020-09-03,20,2.0,1594.0,15.0,,,
2778,35,2020-09-03,132,0.0,24004.0,119.0,,,
2779,24,2020-09-03,187,3.0,15454.0,100.0,,,
2780,10,2020-09-03,0,0.0,508.0,0.0,,,
2781,13,2020-09-03,0,0.0,576.0,0.0,,,
2782,12,2020-09-03,0,0.0,961.0,0.0,,,
2783,11,2020-09-03,2,0.0,405.0,0.0,,,
2784,60,2020-09-03,0,0.0,27.0,0.0,,,
2785,61,2020-09-03,0,0.0,22.0,0.0,,,
2786,62,2020-09-03,0,0.0,27.0,0.0,,,
2787,99,2020-09-03,0,0.0,0.0,0.0,,,
2788,1,2020-09-03,570,6.0,58395.0,394.0,,,
2789,59,2020-09-04,121,1.0,5522.0,62.0,,,
2790,48,2020-09-04,164,0.0,9557.0,146.0,,,
2791,47,2020-09-04,4,0.0,1325.0,4.0,,,
2792,46,2020-09-04,9,0.0,1341.0,44.0,,,
2793,35,2020-09-04,148,-1.0,26298.0,116.0,,,
2794,24,2020-09-04,184,0.0,15724.0,109.0,,,
2795,10,2020-09-04,0,0.0,362.0,0.0,,,
2796,13,2020-09-04,0,0.0,480.0,0.0,,,
2797,12,2020-09-04,0,0.0,1335.0,1.0,,,
2798,11,2020-09-04,1,0.0,380.0,0.0,,,
2799,60,2020-09-04,0,0.0,23.0,0.0,,,
2800,61,2020-09-04,0,0.0,31.0,0.0,,,
2801,62,2020-09-04,0,0.0,12.0,0.0,,,
2802,99,2020-09-04,0,0.0,0.0,0.0,,,
2803,1,2020-09-04,631,0.0,62390.0,482.0,,,
2804,59,2020-09-05,0,0.0,6084.0,0.0,,,
2805,48,2020-09-05,0,0.0,10721.0,0.0,,,
2806,47,2020-09-05,5,0.0,1221.0,1.0,,,
2807,46,2020-09-05,21,0.0,1746.0,17.0,,,
2808,35,2020-09-05,169,0.0,28591.0,106.0,,,
2809,24,2020-09-05,175,2.0,18480.0,86.0,,,
2810,10,2020-09-05,1,0.0,432.0,0.0,,,
2811,13,2020-09-05,0,0.0,366.0,0.0,,,
2812,12,2020-09-05,0,0.0,869.0,0.0,,,
2813,11,2020-09-05,0,0.0,414.0,0.0,,,
2814,60,2020-09-05,0,0.0,59.0,0.0,,,
2815,61,2020-09-05,0,0.0,12.0,0.0,,,
2816,62,2020-09-05,0,0.0,36.0,0.0,,,
2817,99,2020-09-05,0,0.0,0.0,0.0,,,
2818,1,2020-09-05,371,2.0,69031.0,210.0,,,
2819,59,2020-09-06,0,0.0,5788.0,0.0,,,
2820,48,2020-09-06,0,0.0,11395.0,0.0,,,
2821,47,2020-09-06,8,0.0,2123.0,0.0,,,
2822,46,2020-09-06,29,0.0,1765.0,46.0,,,
2823,35,2020-09-06,158,2.0,28672.0,111.0,,,
2824,24,2020-09-06,205,0.0,16856.0,61.0,,,
2825,10,2020-09-06,0,0.0,387.0,0.0,,,
2826,13,2020-09-06,0,0.0,357.0,1.0,,,
2827,12,2020-09-06,0,0.0,1536.0,2.0,,,
2828,11,2020-09-06,0,0.0,261.0,0.0,,,
2829,60,2020-09-06,0,0.0,33.0,0.0,,,
2830,61,2020-09-06,0,0.0,21.0,0.0,,,
2831,62,2020-09-06,0,0.0,17.0,0.0,,,
2832,99,2020-09-06,0,0.0,0.0,0.0,,,
2833,1,2020-09-06,400,2.0,69211.0,221.0,,,
2834,59,2020-09-07,0,0.0,5518.0,0.0,,,
2835,48,2020-09-07,0,0.0,11374.0,0.0,,,
2836,47,2020-09-07,11,0.0,2081.0,1.0,,,
2837,46,2020-09-07,15,0.0,1716.0,12.0,,,
2838,35,2020-09-07,0,0.0,28955.0,0.0,,,
2839,24,2020-09-07,216,1.0,14621.0,89.0,,,
2840,10,2020-09-07,0,0.0,288.0,0.0,,,
2841,13,2020-09-07,0,0.0,290.0,0.0,,,
2842,12,2020-09-07,1,0.0,998.0,0.0,,,
2843,11,2020-09-07,4,0.0,147.0,0.0,,,
2844,60,2020-09-07,0,0.0,68.0,0.0,,,
2845,61,2020-09-07,0,0.0,25.0,0.0,,,
2846,62,2020-09-07,0,0.0,30.0,0.0,,,
2847,99,2020-09-07,0,0.0,0.0,0.0,,,
2848,1,2020-09-07,247,1.0,66111.0,102.0,,,
2849,59,2020-09-08,429,2.0,4201.0,272.0,59.0,2020-09-08,1.0
2850,59,2020-09-08,429,2.0,4201.0,272.0,59.0,2020-09-08,1.0
2851,48,2020-09-08,619,5.0,12101.0,355.0,,,
2852,47,2020-09-08,7,0.0,1861.0,7.0,,,
2853,46,2020-09-08,11,0.0,1071.0,30.0,,,
2854,35,2020-09-08,375,0.0,23725.0,238.0,,,
2855,24,2020-09-08,163,0.0,12497.0,202.0,,,
2856,10,2020-09-08,0,0.0,285.0,0.0,,,
2857,13,2020-09-08,0,0.0,261.0,1.0,,,
2858,12,2020-09-08,0,0.0,852.0,1.0,,,
2859,11,2020-09-08,2,0.0,266.0,0.0,,,
2860,60,2020-09-08,0,0.0,27.0,0.0,,,
2861,61,2020-09-08,0,0.0,6.0,0.0,,,
2862,62,2020-09-08,0,0.0,22.0,0.0,,,
2863,99,2020-09-08,0,0.0,0.0,0.0,,,
2864,1,2020-09-08,1606,7.0,57175.0,1106.0,,,
2865,59,2020-09-09,100,0.0,3475.0,122.0,,,
2866,48,2020-09-09,98,1.0,12570.0,204.0,,,
2867,47,2020-09-09,1,0.0,1035.0,0.0,,,
2868,46,2020-09-09,16,0.0,1222.0,5.0,,,
2869,35,2020-09-09,149,0.0,20929.0,136.0,,,
2870,24,2020-09-09,180,1.0,12800.0,238.0,,,
2871,10,2020-09-09,0,0.0,351.0,1.0,,,
2872,13,2020-09-09,0,0.0,316.0,0.0,,,
2873,12,2020-09-09,0,0.0,861.0,0.0,,,
2874,11,2020-09-09,2,0.0,121.0,0.0,,,
2875,60,2020-09-09,0,0.0,6.0,0.0,,,
2876,61,2020-09-09,0,0.0,23.0,0.0,,,
2877,62,2020-09-09,0,0.0,2.0,0.0,,,
2878,99,2020-09-09,0,0.0,0.0,0.0,,,
2879,1,2020-09-09,546,2.0,53711.0,706.0,,,
2880,59,2020-09-10,139,0.0,3596.0,90.0,,,
2881,48,2020-09-10,113,5.0,10507.0,199.0,,,
2882,47,2020-09-10,6,0.0,757.0,6.0,,,
2883,46,2020-09-10,13,0.0,670.0,57.0,,,
2884,35,2020-09-10,170,1.0,17605.0,142.0,,,
2885,24,2020-09-10,188,2.0,16461.0,224.0,,,
2886,10,2020-09-10,0,0.0,323.0,0.0,,,
2887,13,2020-09-10,1,0.0,386.0,0.0,,,
2888,12,2020-09-10,0,0.0,801.0,1.0,,,
2889,11,2020-09-10,0,0.0,194.0,0.0,,,
2890,60,2020-09-10,0,0.0,4.0,0.0,,,
2891,61,2020-09-10,0,0.0,16.0,0.0,,,
2892,62,2020-09-10,0,0.0,21.0,0.0,,,
2893,99,2020-09-10,0,0.0,0.0,0.0,,,
2894,1,2020-09-10,630,8.0,51341.0,719.0,,,
2895,59,2020-09-11,132,0.0,5378.0,83.0,,,
2896,48,2020-09-11,111,0.0,9716.0,161.0,,,
2897,47,2020-09-11,12,0.0,1120.0,5.0,,,
2898,46,2020-09-11,15,0.0,1173.0,88.0,,,
2899,35,2020-09-11,213,-1.0,24669.0,124.0,,,
2900,24,2020-09-11,219,1.0,21644.0,219.0,24.0,2020-09-11,1.0
2901,10,2020-09-11,0,0.0,352.0,0.0,,,
