,pruid,date,Class
6363,60.0,2020-06-09,0.0
6364,60.0,2020-06-10,0.0
6365,60.0,2020-06-11,0.0
6366,60.0,2020-06-12,0.0
6367,60.0,2020-06-13,0.0
6368,60.0,2020-06-14,0.0
6369,60.0,2020-06-15,0.0
6370,60.0,2020-06-16,0.0
6371,60.0,2020-06-17,0.0
6372,60.0,2020-06-18,0.0
6373,60.0,2020-06-19,0.0
6374,60.0,2020-06-20,0.0
6375,60.0,2020-06-21,0.0
6376,60.0,2020-06-22,0.0
6377,60.0,2020-06-23,0.0
6378,60.0,2020-06-24,0.0
6379,60.0,2020-06-25,0.0
6380,60.0,2020-06-26,0.0
6381,60.0,2020-06-27,0.0
6382,60.0,2020-06-28,0.0
6383,60.0,2020-06-29,0.0
6384,60.0,2020-06-30,0.0
6385,60.0,2020-07-01,0.0
6386,60.0,2020-07-02,0.0
6387,60.0,2020-07-03,0.0
6388,60.0,2020-07-04,0.0
6389,60.0,2020-07-05,0.0
6390,60.0,2020-07-06,0.0
6391,60.0,2020-07-07,0.0
6392,60.0,2020-07-08,0.0
6393,60.0,2020-07-09,0.0
6394,60.0,2020-07-10,0.0
6395,60.0,2020-07-11,0.0
6396,60.0,2020-07-12,0.0
6397,60.0,2020-07-13,0.0
6398,60.0,2020-07-14,0.0
6399,60.0,2020-07-15,0.0
6400,60.0,2020-07-16,0.0
6401,60.0,2020-07-17,0.0
6402,60.0,2020-07-18,0.0
6403,60.0,2020-07-19,0.0
6404,60.0,2020-07-20,0.0
6405,60.0,2020-07-21,0.0
6406,60.0,2020-07-22,0.0
6407,60.0,2020-07-23,0.0
6408,60.0,2020-07-24,0.0
6409,60.0,2020-07-25,0.0
6410,60.0,2020-07-26,0.0
6411,60.0,2020-07-27,0.0
6412,60.0,2020-07-28,0.0
6413,60.0,2020-07-29,0.0
6414,60.0,2020-07-30,0.0
6415,60.0,2020-07-31,0.0
6416,60.0,2020-08-01,0.0
6417,60.0,2020-08-02,0.0
6418,60.0,2020-08-03,0.0
6419,60.0,2020-08-04,0.0
6420,60.0,2020-08-05,0.0
6421,60.0,2020-08-06,0.0
6422,60.0,2020-08-07,0.0
6423,60.0,2020-08-08,0.0
6424,60.0,2020-08-09,0.0
6425,60.0,2020-08-10,0.0
6426,60.0,2020-08-11,0.0
6427,60.0,2020-08-12,0.0
6428,60.0,2020-08-13,0.0
6429,60.0,2020-08-14,0.0
6430,60.0,2020-08-15,0.0
6431,60.0,2020-08-16,0.0
6432,60.0,2020-08-17,0.0
6433,60.0,2020-08-18,0.0
6434,60.0,2020-08-19,0.0
6435,60.0,2020-08-20,0.0
6436,60.0,2020-08-21,0.0
6437,60.0,2020-08-22,0.0
6438,60.0,2020-08-23,0.0
6439,60.0,2020-08-24,0.0
6440,60.0,2020-08-25,0.0
6441,60.0,2020-08-26,0.0
6442,60.0,2020-08-27,0.0
6443,60.0,2020-08-28,0.0
6444,60.0,2020-08-29,0.0
6445,60.0,2020-08-30,0.0
6446,60.0,2020-08-31,0.0
6447,60.0,2020-09-01,0.0
6448,60.0,2020-09-02,0.0
6449,60.0,2020-09-03,0.0
6450,60.0,2020-09-04,0.0
6451,60.0,2020-09-05,0.0
6452,60.0,2020-09-06,0.0
6453,60.0,2020-09-07,0.0
6454,60.0,2020-09-08,0.0
6455,60.0,2020-09-09,0.0
6456,60.0,2020-09-10,0.0
6457,60.0,2020-09-11,0.0
6458,60.0,2020-09-12,0.0
6459,60.0,2020-09-13,0.0
6460,60.0,2020-09-14,0.0
6461,60.0,2020-09-15,0.0
6462,60.0,2020-09-16,0.0
6463,60.0,2020-09-17,0.0
6464,60.0,2020-09-18,0.0
6465,60.0,2020-09-19,0.0
6466,60.0,2020-09-20,0.0
6467,60.0,2020-09-21,0.0
6468,60.0,2020-09-22,0.0
6469,60.0,2020-09-23,0.0
6470,60.0,2020-09-24,0.0
6471,60.0,2020-09-25,0.0
6472,60.0,2020-09-26,0.0
6473,60.0,2020-09-27,0.0
6474,60.0,2020-09-28,0.0
6475,60.0,2020-09-29,0.0
6476,60.0,2020-09-30,0.0
6477,60.0,2020-10-01,0.0
6478,60.0,2020-10-02,0.0
6479,60.0,2020-10-03,0.0
6480,60.0,2020-10-04,0.0
6481,60.0,2020-10-05,0.0
6482,60.0,2020-10-06,0.0
6483,60.0,2020-10-07,0.0
6484,60.0,2020-10-08,0.0
6485,60.0,2020-10-09,0.0
6486,60.0,2020-10-10,0.0
6487,60.0,2020-10-11,0.0
6488,60.0,2020-10-12,0.0
6489,60.0,2020-10-13,0.0
6490,60.0,2020-10-14,0.0
6491,60.0,2020-10-15,0.0
6492,60.0,2020-10-16,0.0
6493,60.0,2020-10-17,0.0
6494,60.0,2020-10-18,0.0
6495,60.0,2020-10-19,0.0
6496,60.0,2020-10-20,0.0
6497,60.0,2020-10-21,0.0
6498,60.0,2020-10-22,0.0
6499,60.0,2020-10-23,0.0
6500,60.0,2020-10-24,0.0
6501,60.0,2020-10-25,0.0
6502,60.0,2020-10-26,0.0
6503,60.0,2020-10-27,0.0
6504,60.0,2020-10-28,0.0
6505,60.0,2020-10-29,0.0
6506,60.0,2020-10-30,0.0
6507,60.0,2020-10-31,0.0
6508,60.0,2020-11-01,0.0
6509,60.0,2020-11-02,0.0
6510,60.0,2020-11-03,0.0
6511,60.0,2020-11-04,0.0
6512,60.0,2020-11-05,0.0
6513,60.0,2020-11-06,0.0
6514,60.0,2020-11-07,0.0
6515,60.0,2020-11-08,0.0
6516,60.0,2020-11-09,0.0
6517,60.0,2020-11-10,0.0
6518,60.0,2020-11-11,0.0
6519,60.0,2020-11-12,0.0
6520,60.0,2020-11-13,0.0
6521,60.0,2020-11-14,0.0
6522,60.0,2020-11-15,0.0
6523,60.0,2020-11-16,0.0
6524,60.0,2020-11-17,0.0
6525,60.0,2020-11-18,0.0
6526,60.0,2020-11-19,0.0
6527,60.0,2020-11-20,0.0
6528,60.0,2020-11-21,0.0
6529,60.0,2020-11-22,0.0
6530,60.0,2020-11-23,0.0
6531,60.0,2020-11-24,0.0
6532,60.0,2020-11-25,0.0
6533,60.0,2020-11-26,0.0
6534,60.0,2020-11-27,0.0
6535,60.0,2020-11-28,0.0
6536,60.0,2020-11-29,0.0
6537,60.0,2020-11-30,0.0
6538,60.0,2020-12-01,0.0
6539,60.0,2020-12-02,0.0
6540,60.0,2020-12-03,0.0
6541,60.0,2020-12-04,0.0
6542,60.0,2020-12-05,0.0
6543,60.0,2020-12-06,0.0
6544,60.0,2020-12-07,0.0
6545,60.0,2020-12-08,0.0
6546,60.0,2020-12-09,0.0
6547,60.0,2020-12-10,0.0
6548,60.0,2020-12-11,0.0
6549,60.0,2020-12-12,0.0
6550,60.0,2020-12-13,0.0
6551,60.0,2020-12-14,0.0
6552,60.0,2020-12-15,0.0
6553,60.0,2020-12-16,0.0
6554,60.0,2020-12-17,0.0
6555,60.0,2020-12-18,0.0
6556,60.0,2020-12-19,0.0
6557,60.0,2020-12-20,0.0
6558,60.0,2020-12-21,0.0
6559,60.0,2020-12-22,0.0
6560,60.0,2020-12-23,0.0
6561,60.0,2020-12-24,0.0
6562,60.0,2020-12-25,0.0
6563,60.0,2020-12-26,0.0
6564,60.0,2020-12-27,0.0
6565,60.0,2020-12-28,0.0
6566,60.0,2020-12-29,0.0
6567,60.0,2020-12-30,0.0
6568,60.0,2020-12-31,0.0
6569,60.0,2021-01-01,0.0
6570,60.0,2021-01-02,0.0
6571,60.0,2021-01-03,0.0
6572,60.0,2021-01-04,1.0
6573,60.0,2021-01-05,1.0
6574,60.0,2021-01-06,1.0
6575,60.0,2021-01-07,1.0
6576,60.0,2021-01-08,1.0
6577,60.0,2021-01-09,1.0
6578,60.0,2021-01-10,1.0
6579,60.0,2021-01-11,1.0
6580,60.0,2021-01-12,1.0
6581,60.0,2021-01-13,1.0
6582,60.0,2021-01-14,1.0
6583,60.0,2021-01-15,1.0
6584,60.0,2021-01-16,1.0
6585,60.0,2021-01-17,1.0
6586,60.0,2021-01-18,1.0
6587,60.0,2021-01-19,1.0
6588,60.0,2021-01-20,1.0
6589,60.0,2021-01-21,1.0
6590,60.0,2021-01-22,1.0
6591,60.0,2021-01-23,1.0
6592,60.0,2021-01-24,1.0
6593,60.0,2021-01-25,1.0
6594,60.0,2021-01-26,1.0
6595,60.0,2021-01-27,1.0
6596,60.0,2021-01-28,1.0
6597,60.0,2021-01-29,1.0
6598,60.0,2021-01-30,1.0
6599,60.0,2021-01-31,1.0
6600,60.0,2021-02-01,1.0
6601,60.0,2021-02-02,1.0
6602,60.0,2021-02-03,1.0
6603,60.0,2021-02-04,1.0
6604,60.0,2021-02-05,1.0
6605,60.0,2021-02-06,1.0
6606,60.0,2021-02-07,1.0
6607,60.0,2021-02-08,1.0
6608,60.0,2021-02-09,1.0
6609,60.0,2021-02-10,1.0
6610,60.0,2021-02-11,1.0
6611,60.0,2021-02-12,1.0
6612,60.0,2021-02-13,1.0
6613,60.0,2021-02-14,1.0
6614,60.0,2021-02-15,1.0
6615,60.0,2021-02-16,1.0
6616,60.0,2021-02-17,1.0
6617,60.0,2021-02-18,1.0
6618,60.0,2021-02-19,1.0
6619,60.0,2021-02-20,1.0
6620,60.0,2021-02-21,1.0
6621,60.0,2021-02-22,1.0
6622,60.0,2021-02-23,1.0
6623,60.0,2021-02-24,1.0
6624,60.0,2021-02-25,1.0
6625,60.0,2021-02-26,1.0
6626,60.0,2021-02-27,1.0
6627,60.0,2021-02-28,1.0
6628,60.0,2021-03-01,1.0
6629,60.0,2021-03-02,1.0
6630,60.0,2021-03-03,1.0
6631,60.0,2021-03-04,1.0
6632,60.0,2021-03-05,1.0
6633,60.0,2021-03-06,1.0
6634,60.0,2021-03-07,1.0
6635,60.0,2021-03-08,1.0
6636,60.0,2021-03-09,1.0
6637,60.0,2021-03-10,1.0
6638,60.0,2021-03-11,1.0
6639,60.0,2021-03-12,1.0
6640,60.0,2021-03-13,1.0
6641,60.0,2021-03-14,1.0
6642,60.0,2021-03-15,1.0
6643,60.0,2021-03-16,1.0
6644,60.0,2021-03-17,1.0
6645,60.0,2021-03-18,1.0
6646,60.0,2021-03-19,1.0
6647,60.0,2021-03-20,1.0
6648,60.0,2021-03-21,1.0
6649,60.0,2021-03-22,1.0
6650,60.0,2021-03-23,1.0
6651,60.0,2021-03-24,1.0
6652,60.0,2021-03-25,1.0
6653,60.0,2021-03-26,1.0
6654,60.0,2021-03-27,1.0
6655,60.0,2021-03-28,1.0
6656,60.0,2021-03-29,1.0
6657,60.0,2021-03-30,1.0
6658,60.0,2021-03-31,1.0
6659,60.0,2021-04-01,1.0
6660,60.0,2021-04-02,1.0
6661,60.0,2021-04-03,1.0
6662,60.0,2021-04-04,1.0
6663,60.0,2021-04-05,1.0
6664,60.0,2021-04-06,1.0
6665,60.0,2021-04-07,1.0
6666,60.0,2021-04-08,1.0
6667,60.0,2021-04-09,1.0
6668,60.0,2021-04-10,1.0
6669,60.0,2021-04-11,1.0
6670,60.0,2021-04-12,1.0
6671,60.0,2021-04-13,1.0
6672,60.0,2021-04-14,1.0
6673,60.0,2021-04-15,1.0
6674,60.0,2021-04-16,1.0
6675,60.0,2021-04-17,1.0
6676,60.0,2021-04-18,1.0
6677,60.0,2021-04-19,0.0
6678,60.0,2021-04-20,0.0
6679,60.0,2021-04-21,0.0
6680,60.0,2021-04-22,0.0
6681,60.0,2021-04-23,0.0
6682,60.0,2021-04-24,0.0
6683,60.0,2021-04-25,0.0
6684,60.0,2021-04-26,0.0
6685,60.0,2021-04-27,0.0
6686,60.0,2021-04-28,0.0
6687,60.0,2021-04-29,0.0
6688,60.0,2021-04-30,0.0
6689,60.0,2021-05-01,0.0
6690,60.0,2021-05-02,0.0
6691,60.0,2021-05-03,0.0
6692,60.0,2021-05-04,0.0
6693,60.0,2021-05-05,0.0
6694,60.0,2021-05-06,0.0
6695,60.0,2021-05-07,0.0
6696,60.0,2021-05-08,0.0
6697,60.0,2021-05-09,0.0
6698,60.0,2021-05-10,0.0
6699,60.0,2021-05-11,0.0
6700,60.0,2021-05-12,0.0
6701,60.0,2021-05-13,0.0
6702,60.0,2021-05-14,0.0
6703,60.0,2021-05-15,0.0
6704,60.0,2021-05-16,0.0
6705,60.0,2021-05-17,0.0
6706,60.0,2021-05-18,0.0
6707,60.0,2021-05-19,0.0
6708,60.0,2021-05-20,0.0
6709,60.0,2021-05-21,0.0
6710,60.0,2021-05-22,0.0
6711,60.0,2021-05-23,0.0
6712,60.0,2021-05-24,0.0
6713,60.0,2021-05-25,0.0
6714,60.0,2021-05-26,0.0
6715,60.0,2021-05-27,0.0
6716,60.0,2021-05-28,0.0
6717,60.0,2021-05-29,0.0
6718,60.0,2021-05-30,0.0
6719,60.0,2021-05-31,0.0
6720,60.0,2021-06-01,0.0
6721,60.0,2021-06-02,0.0
6722,60.0,2021-06-03,0.0
6723,60.0,2021-06-04,0.0
6724,60.0,2021-06-05,0.0
6725,60.0,2021-06-06,0.0
6726,60.0,2021-06-07,0.0
6727,60.0,2021-06-08,0.0
6728,60.0,2021-06-09,0.0
6729,60.0,2021-06-10,0.0
6730,60.0,2021-06-11,0.0
6731,60.0,2021-06-12,0.0
6732,60.0,2021-06-13,0.0
6733,60.0,2021-06-14,0.0
6734,60.0,2021-06-15,0.0
6735,60.0,2021-06-16,0.0
6736,60.0,2021-06-17,0.0
6737,60.0,2021-06-18,0.0
6738,60.0,2021-06-19,0.0
6739,60.0,2021-06-20,0.0
6740,60.0,2021-06-21,0.0
6741,60.0,2021-06-22,0.0
6742,60.0,2021-06-23,0.0
6743,60.0,2021-06-24,0.0
6744,60.0,2021-06-25,0.0
6745,60.0,2021-06-26,0.0
6746,60.0,2021-06-27,1.0
6747,60.0,2021-06-28,1.0
6748,60.0,2021-06-29,1.0
6749,60.0,2021-06-30,1.0
6750,60.0,2021-07-01,1.0
6751,60.0,2021-07-02,1.0
6752,60.0,2021-07-03,1.0
6753,60.0,2021-07-04,1.0
6754,60.0,2021-07-05,1.0
6755,60.0,2021-07-06,1.0
6756,60.0,2021-07-07,1.0
6757,60.0,2021-07-08,1.0
6758,60.0,2021-07-09,1.0
6759,60.0,2021-07-10,1.0
6760,60.0,2021-07-11,1.0
6761,60.0,2021-07-12,1.0
6762,60.0,2021-07-13,1.0
6763,60.0,2021-07-14,1.0
6764,60.0,2021-07-15,1.0
6765,60.0,2021-07-16,1.0
6766,60.0,2021-07-17,1.0
6767,60.0,2021-07-18,1.0
6768,60.0,2021-07-19,0.0
6769,60.0,2021-07-20,0.0
6770,60.0,2021-07-21,0.0
6771,60.0,2021-07-22,0.0
6772,60.0,2021-07-23,0.0
6773,60.0,2021-07-24,0.0
6774,60.0,2021-07-25,0.0
6775,60.0,2021-07-26,0.0
6776,60.0,2021-07-27,0.0
6777,60.0,2021-07-28,0.0
6778,60.0,2021-07-29,0.0
6779,60.0,2021-07-30,0.0
6780,60.0,2021-07-31,0.0
6781,60.0,2021-08-01,0.0
6782,60.0,2021-08-02,0.0
6783,60.0,2021-08-03,0.0
6784,60.0,2021-08-04,0.0
6785,60.0,2021-08-05,0.0
6786,60.0,2021-08-06,0.0
6787,60.0,2021-08-07,0.0
6788,60.0,2021-08-08,0.0
6789,60.0,2021-08-09,0.0
6790,60.0,2021-08-10,0.0
6791,60.0,2021-08-11,0.0
6792,60.0,2021-08-12,0.0
6793,60.0,2021-08-13,0.0
6794,60.0,2021-08-14,0.0
6795,60.0,2021-08-15,0.0
6796,60.0,2021-08-16,0.0
6797,60.0,2021-08-17,0.0
6798,60.0,2021-08-18,0.0
6799,60.0,2021-08-19,0.0
6800,60.0,2021-08-20,0.0
6801,60.0,2021-08-21,0.0
6802,60.0,2021-08-22,0.0
6803,60.0,2021-08-23,0.0
6804,60.0,2021-08-24,0.0
6805,60.0,2021-08-25,0.0
6806,60.0,2021-08-26,0.0
6807,60.0,2021-08-27,0.0
6808,60.0,2021-08-28,0.0
6809,60.0,2021-08-29,0.0
6810,60.0,2021-08-30,0.0
6811,60.0,2021-08-31,0.0
6812,60.0,2021-09-01,0.0
6813,60.0,2021-09-02,0.0
6814,60.0,2021-09-03,0.0
6815,60.0,2021-09-04,0.0
6816,60.0,2021-09-05,0.0
6817,60.0,2021-09-06,0.0
6818,60.0,2021-09-07,0.0
6819,60.0,2021-09-08,0.0
6820,60.0,2021-09-09,0.0
6821,60.0,2021-09-10,0.0
6822,60.0,2021-09-11,0.0
6823,60.0,2021-09-12,0.0
6824,60.0,2021-09-13,0.0
6825,60.0,2021-09-14,0.0
6826,60.0,2021-09-15,0.0
6827,60.0,2021-09-16,0.0
6828,60.0,2021-09-17,0.0
6829,60.0,2021-09-18,0.0
6830,60.0,2021-09-19,0.0
6831,60.0,2021-09-20,0.0
6832,60.0,2021-09-21,0.0
6833,60.0,2021-09-22,0.0
6834,60.0,2021-09-23,0.0
6835,60.0,2021-09-24,0.0
6836,60.0,2021-09-25,0.0
6837,60.0,2021-09-26,0.0
6838,60.0,2021-09-27,0.0
6839,60.0,2021-09-28,0.0
6840,60.0,2021-09-29,0.0
6841,60.0,2021-09-30,0.0
6842,60.0,2021-10-01,0.0
6843,60.0,2021-10-02,0.0
6844,60.0,2021-10-03,0.0
6845,60.0,2021-10-04,0.0
6846,60.0,2021-10-05,0.0
6847,60.0,2021-10-06,0.0
6848,60.0,2021-10-07,0.0
6849,60.0,2021-10-08,0.0
6850,60.0,2021-10-09,0.0
6851,60.0,2021-10-10,0.0
6852,60.0,2021-10-11,0.0
6853,60.0,2021-10-12,0.0
6854,60.0,2021-10-13,0.0
6855,60.0,2021-10-14,0.0
6856,60.0,2021-10-15,0.0
6857,60.0,2021-10-16,0.0
6858,60.0,2021-10-17,0.0
6859,60.0,2021-10-18,0.0
6860,60.0,2021-10-19,0.0
6861,60.0,2021-10-20,0.0
6862,60.0,2021-10-21,0.0
6863,60.0,2021-10-22,0.0
6864,60.0,2021-10-23,0.0
6865,60.0,2021-10-24,0.0
6866,60.0,2021-10-25,0.0
6867,60.0,2021-10-26,0.0
6868,60.0,2021-10-27,0.0
6869,60.0,2021-10-28,0.0
6870,60.0,2021-10-29,0.0
6871,60.0,2021-10-30,0.0
6872,60.0,2021-10-31,0.0
6873,60.0,2021-11-01,0.0
6874,60.0,2021-11-02,0.0
6875,60.0,2021-11-03,0.0
6876,60.0,2021-11-04,0.0
6877,60.0,2021-11-05,0.0
6878,60.0,2021-11-06,0.0
6879,60.0,2021-11-07,0.0
6880,60.0,2021-11-08,0.0
6881,60.0,2021-11-09,0.0
6882,60.0,2021-11-10,0.0
6883,60.0,2021-11-11,0.0
6884,60.0,2021-11-12,0.0
6885,60.0,2021-11-13,0.0
6886,60.0,2021-11-14,0.0
6887,60.0,2021-11-15,0.0
6888,60.0,2021-11-16,0.0
6889,60.0,2021-11-17,0.0
6890,60.0,2021-11-18,0.0
6891,60.0,2021-11-19,0.0
6892,60.0,2021-11-20,0.0
6893,60.0,2021-11-21,0.0
6894,60.0,2021-11-22,0.0
6895,60.0,2021-11-23,0.0
6896,60.0,2021-11-24,0.0
6897,60.0,2021-11-25,0.0
6898,60.0,2021-11-26,0.0
6899,60.0,2021-11-27,0.0
6900,60.0,2021-11-28,0.0
6901,60.0,2021-11-29,0.0
6902,60.0,2021-11-30,0.0
6903,60.0,2021-12-01,0.0
6904,60.0,2021-12-02,0.0
6905,60.0,2021-12-03,0.0
6906,60.0,2021-12-04,0.0
6907,60.0,2021-12-05,0.0
6908,60.0,2021-12-06,0.0
6909,61.0,2020-03-16,1.0
6910,61.0,2020-03-17,1.0
6911,61.0,2020-03-18,1.0
6912,61.0,2020-03-19,1.0
6913,61.0,2020-03-20,1.0
6914,61.0,2020-03-21,1.0
6915,61.0,2020-03-22,1.0
6916,61.0,2020-03-23,1.0
6917,61.0,2020-03-24,1.0
6918,61.0,2020-03-25,1.0
6919,61.0,2020-03-26,1.0
6920,61.0,2020-03-27,1.0
6921,61.0,2020-03-28,1.0
6922,61.0,2020-03-29,1.0
6923,61.0,2020-03-30,1.0
6924,61.0,2020-03-31,1.0
6925,61.0,2020-04-01,1.0
6926,61.0,2020-04-02,1.0
6927,61.0,2020-04-03,1.0
6928,61.0,2020-04-04,1.0
6929,61.0,2020-04-05,1.0
6930,61.0,2020-04-06,1.0
6931,61.0,2020-04-07,1.0
6932,61.0,2020-04-08,1.0
6933,61.0,2020-04-09,1.0
6934,61.0,2020-04-10,1.0
6935,61.0,2020-04-11,1.0
6936,61.0,2020-04-12,1.0
6937,61.0,2020-04-13,1.0
6938,61.0,2020-04-14,1.0
6939,61.0,2020-04-15,1.0
6940,61.0,2020-04-16,1.0
6941,61.0,2020-04-17,1.0
6942,61.0,2020-04-18,1.0
6943,61.0,2020-04-19,1.0
6944,61.0,2020-04-20,1.0
6945,61.0,2020-04-21,1.0
6946,61.0,2020-04-22,1.0
6947,61.0,2020-04-23,1.0
6948,61.0,2020-04-24,1.0
6949,61.0,2020-04-25,1.0
6950,61.0,2020-04-26,1.0
6951,61.0,2020-04-27,1.0
6952,61.0,2020-04-28,1.0
6953,61.0,2020-04-29,1.0
6954,61.0,2020-04-30,1.0
6955,61.0,2020-05-01,1.0
6956,61.0,2020-05-02,1.0
6957,61.0,2020-05-03,1.0
6958,61.0,2020-05-04,1.0
6959,61.0,2020-05-05,1.0
6960,61.0,2020-05-06,1.0
6961,61.0,2020-05-07,1.0
6962,61.0,2020-05-08,1.0
6963,61.0,2020-05-09,1.0
6964,61.0,2020-05-10,1.0
6965,61.0,2020-05-11,1.0
6966,61.0,2020-05-12,1.0
6967,61.0,2020-05-13,1.0
6968,61.0,2020-05-14,1.0
6969,61.0,2020-05-15,0.0
6970,61.0,2020-05-16,0.0
6971,61.0,2020-05-17,0.0
6972,61.0,2020-05-18,0.0
6973,61.0,2020-05-19,0.0
6974,61.0,2020-05-20,0.0
6975,61.0,2020-05-21,0.0
6976,61.0,2020-05-22,0.0
6977,61.0,2020-05-23,0.0
6978,61.0,2020-05-24,0.0
6979,61.0,2020-05-25,0.0
6980,61.0,2020-05-26,0.0
6981,61.0,2020-05-27,0.0
6982,61.0,2020-05-28,0.0
6983,61.0,2020-05-29,0.0
6984,61.0,2020-05-30,0.0
6985,61.0,2020-05-31,0.0
6986,61.0,2020-06-01,0.0
6987,61.0,2020-06-02,0.0
6988,61.0,2020-06-03,0.0
6989,61.0,2020-06-04,0.0
6990,61.0,2020-06-05,0.0
6991,61.0,2020-06-06,0.0
6992,61.0,2020-06-07,0.0
6993,61.0,2020-06-08,0.0
6994,61.0,2020-06-09,0.0
6995,61.0,2020-06-10,0.0
6996,61.0,2020-06-11,0.0
6997,61.0,2020-06-12,0.0
6998,61.0,2020-06-13,0.0
6999,61.0,2020-06-14,0.0
7000,61.0,2020-06-15,0.0
7001,61.0,2020-06-16,0.0
7002,61.0,2020-06-17,0.0
7003,61.0,2020-06-18,0.0
7004,61.0,2020-06-19,0.0
7005,61.0,2020-06-20,0.0
7006,61.0,2020-06-21,0.0
7007,61.0,2020-06-22,0.0
7008,61.0,2020-06-23,0.0
7009,61.0,2020-06-24,0.0
7010,61.0,2020-06-25,0.0
7011,61.0,2020-06-26,0.0
7012,61.0,2020-06-27,0.0
7013,61.0,2020-06-28,0.0
7014,61.0,2020-06-29,0.0
7015,61.0,2020-06-30,0.0
7016,61.0,2020-07-01,0.0
7017,61.0,2020-07-02,0.0
7018,61.0,2020-07-03,0.0
7019,61.0,2020-07-04,0.0
7020,61.0,2020-07-05,0.0
7021,61.0,2020-07-06,0.0
7022,61.0,2020-07-07,0.0
7023,61.0,2020-07-08,0.0
7024,61.0,2020-07-09,0.0
7025,61.0,2020-07-10,0.0
7026,61.0,2020-07-11,0.0
7027,61.0,2020-07-12,0.0
7028,61.0,2020-07-13,0.0
7029,61.0,2020-07-14,0.0
7030,61.0,2020-07-15,0.0
7031,61.0,2020-07-16,0.0
7032,61.0,2020-07-17,0.0
7033,61.0,2020-07-18,0.0
7034,61.0,2020-07-19,0.0
7035,61.0,2020-07-20,0.0
7036,61.0,2020-07-21,0.0
7037,61.0,2020-07-22,0.0
7038,61.0,2020-07-23,0.0
7039,61.0,2020-07-24,0.0
7040,61.0,2020-07-25,0.0
7041,61.0,2020-07-26,0.0
7042,61.0,2020-07-27,0.0
7043,61.0,2020-07-28,0.0
7044,61.0,2020-07-29,0.0
7045,61.0,2020-07-30,0.0
7046,61.0,2020-07-31,0.0
7047,61.0,2020-08-01,0.0
7048,61.0,2020-08-02,0.0
7049,61.0,2020-08-03,0.0
7050,61.0,2020-08-04,0.0
7051,61.0,2020-08-05,0.0
7052,61.0,2020-08-06,0.0
7053,61.0,2020-08-07,0.0
7054,61.0,2020-08-08,0.0
7055,61.0,2020-08-09,0.0
7056,61.0,2020-08-10,0.0
7057,61.0,2020-08-11,0.0
7058,61.0,2020-08-12,0.0
7059,61.0,2020-08-13,0.0
7060,61.0,2020-08-14,0.0
7061,61.0,2020-08-15,0.0
7062,61.0,2020-08-16,0.0
7063,61.0,2020-08-17,0.0
7064,61.0,2020-08-18,0.0
7065,61.0,2020-08-19,0.0
7066,61.0,2020-08-20,0.0
7067,61.0,2020-08-21,0.0
7068,61.0,2020-08-22,0.0
7069,61.0,2020-08-23,0.0
7070,61.0,2020-08-24,0.0
7071,61.0,2020-08-25,0.0
7072,61.0,2020-08-26,0.0
7073,61.0,2020-08-27,0.0
7074,61.0,2020-08-28,0.0
7075,61.0,2020-08-29,0.0
7076,61.0,2020-08-30,0.0
7077,61.0,2020-08-31,0.0
7078,61.0,2020-09-01,0.0
7079,61.0,2020-09-02,0.0
7080,61.0,2020-09-03,0.0
7081,61.0,2020-09-04,0.0
7082,61.0,2020-09-05,0.0
7083,61.0,2020-09-06,0.0
7084,61.0,2020-09-07,0.0
7085,61.0,2020-09-08,0.0
7086,61.0,2020-09-09,0.0
7087,61.0,2020-09-10,0.0
7088,61.0,2020-09-11,0.0
7089,61.0,2020-09-12,0.0
7090,61.0,2020-09-13,0.0
7091,61.0,2020-09-14,0.0
7092,61.0,2020-09-15,0.0
7093,61.0,2020-09-16,0.0
7094,61.0,2020-09-17,0.0
7095,61.0,2020-09-18,0.0
7096,61.0,2020-09-19,0.0
7097,61.0,2020-09-20,0.0
7098,61.0,2020-09-21,0.0
7099,61.0,2020-09-22,0.0
7100,61.0,2020-09-23,0.0
7101,61.0,2020-09-24,0.0
7102,61.0,2020-09-25,0.0
7103,61.0,2020-09-26,0.0
7104,61.0,2020-09-27,0.0
7105,61.0,2020-09-28,0.0
7106,61.0,2020-09-29,0.0
7107,61.0,2020-09-30,0.0
7108,61.0,2020-10-01,0.0
7109,61.0,2020-10-02,0.0
7110,61.0,2020-10-03,0.0
7111,61.0,2020-10-04,0.0
7112,61.0,2020-10-05,0.0
7113,61.0,2020-10-06,0.0
7114,61.0,2020-10-07,0.0
7115,61.0,2020-10-08,0.0
7116,61.0,2020-10-09,0.0
7117,61.0,2020-10-10,0.0
7118,61.0,2020-10-11,0.0
7119,61.0,2020-10-12,0.0
7120,61.0,2020-10-13,0.0
7121,61.0,2020-10-14,0.0
7122,61.0,2020-10-15,0.0
7123,61.0,2020-10-16,0.0
7124,61.0,2020-10-17,0.0
7125,61.0,2020-10-18,0.0
7126,61.0,2020-10-19,0.0
7127,61.0,2020-10-20,0.0
7128,61.0,2020-10-21,0.0
7129,61.0,2020-10-22,0.0
7130,61.0,2020-10-23,0.0
7131,61.0,2020-10-24,0.0
7132,61.0,2020-10-25,0.0
7133,61.0,2020-10-26,0.0
7134,61.0,2020-10-27,0.0
7135,61.0,2020-10-28,0.0
7136,61.0,2020-10-29,0.0
7137,61.0,2020-10-30,0.0
7138,61.0,2020-10-31,0.0
7139,61.0,2020-11-01,0.0
