,pruid,date,numtoday,numdeathstoday,numtestedtoday,numrecoveredtoday
615,46,20200417,0,0.0,496.0,0.0
616,35,20200417,564,55.0,6824.0,0.0
617,24,20200417,941,58.0,5151.0,0.0
618,10,20200417,4,0.0,279.0,0.0
619,13,20200417,0,0.0,739.0,0.0
620,12,20200417,27,1.0,1193.0,0.0
621,11,20200417,0,0.0,67.0,0.0
622,60,20200417,1,0.0,3.0,0.0
623,61,20200417,0,0.0,9.0,0.0
624,62,20200417,0,0.0,11.0,0.0
625,99,20200417,0,0.0,0.0,0.0
626,1,20200417,1792,116.0,20076.0,0.0
627,59,20200418,43,1.0,1191.0,11.0
628,48,20200418,165,1.0,3818.0,1162.0
629,47,20200418,6,0.0,785.0,234.0
630,46,20200418,3,0.0,598.0,132.0
631,35,20200418,485,36.0,7315.0,4875.0
632,24,20200418,723,117.0,5048.0,3315.0
633,10,20200418,0,0.0,286.0,189.0
634,13,20200418,1,0.0,274.0,87.0
635,12,20200418,43,3.0,931.0,184.0
636,11,20200418,0,0.0,73.0,23.0
637,60,20200418,0,0.0,7.0,8.0
638,61,20200418,0,0.0,12.0,3.0
639,62,20200418,0,0.0,18.0,0.0
640,99,20200418,0,0.0,0.0,0.0
641,1,20200418,1469,158.0,20356.0,11178.0
642,59,20200419,0,0.0,1209.0,0.0
643,48,20200419,0,0.0,4218.0,0.0
644,47,20200419,2,0.0,762.0,0.0
645,46,20200419,0,0.0,222.0,11.0
646,35,20200419,568,39.0,8658.0,334.0
647,24,20200419,836,72.0,4778.0,240.0
648,10,20200419,0,0.0,258.0,2.0
649,13,20200419,0,0.0,332.0,5.0
650,12,20200419,26,2.0,666.0,16.0
651,11,20200419,0,0.0,153.0,0.0
652,60,20200419,0,0.0,19.0,0.0
653,61,20200419,0,0.0,17.0,0.0
654,62,20200419,0,0.0,0.0,0.0
655,99,20200419,0,0.0,0.0,0.0
656,1,20200419,1432,113.0,21292.0,608.0
657,59,20200420,81,8.0,1001.0,73.0
658,48,20200420,346,8.0,3718.0,68.0
659,47,20200420,1,0.0,0.0,4.0
660,46,20200420,1,1.0,290.0,0.0
661,35,20200420,606,31.0,0.0,306.0
662,24,20200420,962,62.0,4253.0,292.0
663,10,20200420,0,0.0,105.0,0.0
664,13,20200420,0,0.0,202.0,6.0
665,12,20200420,46,0.0,640.0,48.0
666,11,20200420,0,0.0,0.0,0.0
667,60,20200420,2,0.0,0.0,0.0
668,61,20200420,0,0.0,19.0,2.0
669,62,20200420,0,0.0,1.0,0.0
670,99,20200420,0,0.0,0.0,0.0
671,1,20200420,2045,110.0,10229.0,799.0
672,59,20200421,25,1.0,747.0,2.0
673,48,20200421,187,2.0,3472.0,43.0
674,47,20200421,4,0.0,795.0,14.0
675,46,20200421,1,0.0,404.0,7.0
676,35,20200421,551,38.0,0.0,291.0
677,24,20200421,807,102.0,3719.0,201.0
678,10,20200421,0,0.0,150.0,3.0
679,13,20200421,0,0.0,307.0,4.0
680,12,20200421,16,1.0,592.0,38.0
681,11,20200421,0,0.0,91.0,0.0
682,60,20200421,0,0.0,-6.0,0.0
683,61,20200421,0,0.0,14.0,0.0
684,62,20200421,0,0.0,15.0,0.0
685,99,20200421,0,0.0,0.0,0.0
686,1,20200421,1591,144.0,10300.0,603.0
687,59,20200422,71,3.0,973.0,38.0
688,48,20200422,306,5.0,4151.0,37.0
689,47,20200422,6,0.0,454.0,9.0
690,46,20200422,2,0.0,323.0,4.0
691,35,20200422,510,37.0,30361.0,415.0
692,24,20200422,839,93.0,4528.0,243.0
693,10,20200422,0,0.0,272.0,5.0
694,13,20200422,0,0.0,322.0,2.0
695,12,20200422,35,2.0,894.0,44.0
696,11,20200422,0,0.0,14.0,1.0
697,60,20200422,0,0.0,6.0,0.0
698,61,20200422,0,0.0,3.0,0.0
699,62,20200422,0,0.0,13.0,0.0
700,99,20200422,0,0.0,0.0,0.0
701,1,20200422,1769,140.0,42314.0,798.0
702,59,20200423,29,4.0,1349.0,13.0
703,48,20200423,319,1.0,4041.0,47.0
704,47,20200423,5,0.0,496.0,9.0
705,46,20200423,5,0.0,578.0,20.0
706,35,20200423,634,54.0,9910.0,459.0
707,24,20200423,873,109.0,4785.0,193.0
708,10,20200423,0,0.0,207.0,6.0
709,13,20200423,0,0.0,495.0,0.0
710,12,20200423,55,4.0,729.0,28.0
711,11,20200423,0,0.0,122.0,0.0
712,60,20200423,0,0.0,3.0,0.0
713,61,20200423,0,0.0,3.0,0.0
714,62,20200423,0,0.0,7.0,0.0
715,99,20200423,0,0.0,0.0,0.0
716,1,20200423,1920,172.0,22725.0,775.0
717,59,20200424,29,4.0,1624.0,22.0
718,48,20200424,297,5.0,4297.0,40.0
719,47,20200424,10,0.0,637.0,10.0
720,46,20200424,1,0.0,491.0,22.0
721,35,20200424,640,50.0,11893.0,407.0
722,24,20200424,778,97.0,4799.0,240.0
723,10,20200424,0,0.0,243.0,2.0
724,13,20200424,0,0.0,292.0,3.0
725,12,20200424,23,0.0,774.0,34.0
726,11,20200424,0,0.0,98.0,0.0
727,60,20200424,0,0.0,7.0,0.0
728,61,20200424,0,0.0,22.0,0.0
729,62,20200424,0,0.0,14.0,0.0
730,99,20200424,0,0.0,0.0,0.0
731,1,20200424,1778,156.0,25191.0,780.0
732,59,20200425,95,2.0,2567.0,23.0
733,48,20200425,216,1.0,4385.0,74.0
734,47,20200425,8,0.0,556.0,8.0
735,46,20200425,4,0.0,0.0,3.0
736,35,20200425,476,48.0,10232.0,422.0
737,24,20200425,651,106.0,5133.0,333.0
738,10,20200425,1,0.0,227.0,1.0
739,13,20200425,0,0.0,371.0,0.0
740,12,20200425,15,6.0,662.0,20.0
741,11,20200425,0,0.0,0.0,0.0
742,60,20200425,0,0.0,6.0,0.0
743,61,20200425,0,0.0,17.0,0.0
744,62,20200425,0,0.0,7.0,0.0
745,99,20200425,0,0.0,0.0,0.0
746,1,20200425,1466,163.0,24163.0,884.0
747,59,20200426,0,0.0,1661.0,0.0
748,48,20200426,247,0.0,4066.0,78.0
749,47,20200426,4,0.0,0.0,0.0
750,46,20200426,4,0.0,0.0,0.0
751,35,20200426,437,24.0,11627.0,491.0
752,24,20200426,840,69.0,4812.0,285.0
753,10,20200426,1,0.0,108.0,11.0
754,13,20200426,0,0.0,246.0,4.0
755,12,20200426,8,2.0,551.0,27.0
756,11,20200426,0,0.0,124.0,0.0
757,60,20200426,0,0.0,14.0,0.0
758,61,20200426,0,0.0,21.0,0.0
759,62,20200426,0,0.0,7.0,0.0
760,99,20200426,0,0.0,0.0,0.0
761,1,20200426,1541,95.0,23237.0,896.0
762,59,20200427,50,3.0,2589.0,53.0
763,48,20200427,216,2.0,3550.0,115.0
764,47,20200427,12,1.0,945.0,0.0
765,46,20200427,1,0.0,1429.0,6.0
766,35,20200427,424,57.0,12139.0,525.0
767,24,20200427,875,84.0,4595.0,175.0
768,10,20200427,0,0.0,201.0,2.0
769,13,20200427,0,0.0,123.0,1.0
770,12,20200427,27,0.0,566.0,70.0
771,11,20200427,0,0.0,38.0,0.0
772,60,20200427,0,0.0,11.0,0.0
773,61,20200427,0,0.0,10.0,0.0
774,62,20200427,0,0.0,1.0,0.0
775,99,20200427,0,0.0,0.0,0.0
776,1,20200427,1605,147.0,26197.0,947.0
777,59,20200428,55,2.0,1646.0,41.0
778,48,20200428,154,5.0,2912.0,136.0
779,47,20200428,1,0.0,273.0,3.0
780,46,20200428,0,0.0,230.0,4.0
781,35,20200428,525,59.0,10498.0,439.0
782,24,20200428,775,83.0,4300.0,324.0
783,10,20200428,0,0.0,264.0,1.0
784,13,20200428,0,0.0,259.0,2.0
785,12,20200428,15,3.0,671.0,13.0
786,11,20200428,1,0.0,0.0,0.0
787,60,20200428,0,0.0,34.0,0.0
788,61,20200428,0,0.0,0.0,0.0
789,62,20200428,0,0.0,8.0,0.0
790,99,20200428,0,0.0,0.0,0.0
791,1,20200428,1526,152.0,21095.0,963.0
792,59,20200429,34,4.0,2275.0,74.0
793,48,20200429,315,7.0,4739.0,153.0
794,47,20200429,17,1.0,413.0,0.0
795,46,20200429,1,0.0,438.0,4.0
796,35,20200429,347,45.0,11176.0,648.0
797,24,20200429,837,79.0,4507.0,207.0
798,10,20200429,0,0.0,286.0,3.0
799,13,20200429,0,0.0,214.0,0.0
800,12,20200429,20,1.0,623.0,7.0
801,11,20200429,0,0.0,84.0,0.0
802,60,20200429,0,0.0,20.0,0.0
803,61,20200429,0,0.0,23.0,0.0
804,62,20200429,0,0.0,15.0,0.0
805,99,20200429,0,0.0,0.0,0.0
806,1,20200429,1571,137.0,24813.0,1096.0
807,59,20200430,25,2.0,2269.0,17.0
808,48,20200430,190,2.0,4549.0,208.0
809,47,20200430,6,0.0,458.0,4.0
810,46,20200430,2,0.0,487.0,7.0
811,35,20200430,459,86.0,12505.0,593.0
812,24,20200430,944,98.0,5068.0,251.0
813,10,20200430,0,0.0,185.0,0.0
814,13,20200430,0,0.0,477.0,0.0
815,12,20200430,12,0.0,690.0,16.0
816,11,20200430,0,0.0,112.0,0.0
817,60,20200430,0,0.0,11.0,1.0
818,61,20200430,0,0.0,21.0,0.0
819,62,20200430,0,0.0,4.0,0.0
820,99,20200430,0,0.0,0.0,0.0
821,1,20200430,1639,188.0,26836.0,1097.0
822,59,20200501,33,1.0,2065.0,35.0
823,48,20200501,218,3.0,4360.0,198.0
824,47,20200501,26,0.0,631.0,2.0
825,46,20200501,4,0.0,671.0,15.0
826,35,20200501,421,39.0,15991.0,620.0
827,24,20200501,1110,163.0,5320.0,401.0
828,10,20200501,1,0.0,169.0,5.0
829,13,20200501,0,0.0,400.0,2.0
830,12,20200501,12,1.0,728.0,47.0
831,11,20200501,0,0.0,97.0,0.0
832,60,20200501,0,0.0,15.0,2.0
833,61,20200501,0,0.0,0.0,0.0
834,62,20200501,0,0.0,25.0,0.0
835,99,20200501,0,0.0,0.0,0.0
836,1,20200501,1825,207.0,30472.0,1327.0
837,59,20200502,26,2.0,2360.0,19.0
838,48,20200502,97,2.0,3337.0,175.0
839,47,20200502,6,0.0,430.0,5.0
840,46,20200502,1,0.0,761.0,1.0
841,35,20200502,511,55.0,15772.0,565.0
842,24,20200502,1008,114.0,5464.0,265.0
843,10,20200502,0,0.0,171.0,1.0
844,13,20200502,0,0.0,254.0,2.0
845,12,20200502,4,2.0,625.0,17.0
846,11,20200502,0,0.0,67.0,0.0
847,60,20200502,0,0.0,20.0,0.0
848,61,20200502,0,0.0,53.0,0.0
849,62,20200502,0,0.0,0.0,0.0
850,99,20200502,0,0.0,0.0,13.0
851,1,20200502,1653,175.0,29314.0,1050.0
852,59,20200503,0,0.0,3157.0,0.0
853,48,20200503,96,1.0,3366.0,179.0
854,47,20200503,12,0.0,651.0,3.0
855,46,20200503,1,0.0,517.0,1.0
856,35,20200503,434,40.0,16586.0,615.0
857,24,20200503,2209,69.0,6033.0,293.0
858,10,20200503,0,0.0,103.0,1.0
859,13,20200503,0,0.0,307.0,0.0
860,12,20200503,8,6.0,418.0,15.0
861,11,20200503,0,0.0,52.0,0.0
862,60,20200503,0,0.0,4.0,0.0
863,61,20200503,0,0.0,15.0,0.0
864,62,20200503,0,0.0,0.0,0.0
865,99,20200503,0,0.0,0.0,0.0
866,1,20200503,2760,116.0,31209.0,1107.0
867,59,20200504,53,3.0,1801.0,41.0
868,48,20200504,70,9.0,0.0,229.0
869,47,20200504,34,0.0,673.0,2.0
870,46,20200504,0,0.0,604.0,1.0
871,35,20200504,370,84.0,14079.0,500.0
872,24,20200504,758,75.0,4272.0,320.0
873,10,20200504,0,0.0,116.0,1.0
874,13,20200504,0,0.0,0.0,0.0
875,12,20200504,14,1.0,379.0,14.0
876,11,20200504,0,0.0,0.0,1.0
877,60,20200504,0,0.0,0.0,0.0
878,61,20200504,0,0.0,0.0,0.0
879,62,20200504,0,0.0,0.0,0.0
880,99,20200504,0,0.0,0.0,0.0
881,1,20200504,1298,172.0,21924.0,1109.0
882,59,20200505,8,4.0,1426.0,55.0
883,48,20200505,57,2.0,5014.0,277.0
884,47,20200505,20,0.0,493.0,3.0
885,46,20200505,1,1.0,345.0,0.0
886,35,20200505,387,61.0,10305.0,274.0
887,24,20200505,794,118.0,4105.0,345.0
888,10,20200505,0,0.0,192.0,8.0
889,13,20200505,1,0.0,423.0,0.0
890,12,20200505,6,3.0,575.0,14.0
891,11,20200505,0,0.0,203.0,0.0
892,60,20200505,0,0.0,5.0,0.0
893,61,20200505,0,0.0,1.0,0.0
894,62,20200505,0,0.0,71.0,0.0
895,99,20200505,0,0.0,0.0,0.0
896,1,20200505,1274,189.0,23158.0,976.0
897,59,20200506,23,3.0,1524.0,22.0
898,48,20200506,70,6.0,3048.0,333.0
899,47,20200506,25,0.0,583.0,2.0
900,46,20200506,1,0.0,510.0,4.0
901,35,20200506,412,68.0,12537.0,443.0
902,24,20200506,910,112.0,11413.0,361.0
903,10,20200506,0,0.0,168.0,3.0
904,13,20200506,1,0.0,342.0,0.0
905,12,20200506,7,0.0,723.0,9.0
906,11,20200506,0,0.0,113.0,1.0
907,60,20200506,0,0.0,13.0,0.0
908,61,20200506,0,0.0,25.0,0.0
909,62,20200506,0,0.0,33.0,0.0
910,99,20200506,0,0.0,0.0,0.0
911,1,20200506,1449,189.0,31032.0,1178.0
912,59,20200507,33,2.0,1967.0,18.0
913,48,20200507,54,2.0,3325.0,257.0
914,47,20200507,19,0.0,679.0,17.0
915,46,20200507,0,0.0,520.0,1.0
916,35,20200507,399,48.0,14683.0,347.0
917,24,20200507,911,121.0,9140.0,389.0
918,10,20200507,1,0.0,156.0,0.0
919,13,20200507,0,0.0,376.0,0.0
920,12,20200507,9,3.0,672.0,47.0
921,11,20200507,0,0.0,96.0,0.0
922,60,20200507,0,0.0,24.0,0.0
923,61,20200507,0,0.0,17.0,0.0
924,62,20200507,0,0.0,5.0,0.0
925,99,20200507,0,0.0,0.0,0.0
926,1,20200507,1426,176.0,31660.0,1076.0
927,59,20200508,27,1.0,1985.0,67.0
928,48,20200508,81,1.0,2817.0,211.0
929,47,20200508,13,0.0,694.0,6.0
930,46,20200508,1,0.0,510.0,4.0
931,35,20200508,477,63.0,15762.0,421.0
932,24,20200508,912,94.0,6650.0,255.0
933,10,20200508,0,0.0,120.0,0.0
934,13,20200508,0,0.0,368.0,0.0
935,12,20200508,1,2.0,540.0,14.0
936,11,20200508,0,0.0,117.0,1.0
937,60,20200508,0,0.0,0.0,0.0
938,61,20200508,0,0.0,28.0,0.0
939,62,20200508,0,0.0,20.0,0.0
940,99,20200508,0,0.0,0.0,0.0
941,1,20200508,1512,161.0,29611.0,979.0
942,59,20200509,15,2.0,1904.0,80.0
943,48,20200509,59,1.0,3088.0,184.0
944,47,20200509,9,0.0,833.0,5.0
945,46,20200509,0,0.0,696.0,0.0
946,35,20200509,346,59.0,18599.0,393.0
947,24,20200509,836,61.0,10343.0,340.0
948,10,20200509,0,0.0,128.0,0.0
949,13,20200509,0,0.0,349.0,0.0
950,12,20200509,3,1.0,450.0,21.0
951,11,20200509,0,0.0,110.0,0.0
952,60,20200509,0,0.0,10.0,0.0
953,61,20200509,0,0.0,22.0,0.0
954,62,20200509,0,0.0,18.0,0.0
955,99,20200509,0,0.0,0.0,0.0
956,1,20200509,1268,124.0,36550.0,1023.0
957,59,20200510,0,0.0,1763.0,0.0
958,48,20200510,96,1.0,3608.0,185.0
959,47,20200510,11,0.0,640.0,9.0
960,46,20200510,3,0.0,608.0,0.0
961,35,20200510,294,35.0,17041.0,389.0
962,24,20200510,735,142.0,1602.0,258.0
963,10,20200510,0,0.0,103.0,0.0
964,13,20200510,0,0.0,333.0,0.0
965,12,20200510,7,0.0,289.0,6.0
966,11,20200510,0,0.0,69.0,0.0
967,60,20200510,0,0.0,0.0,0.0
968,61,20200510,0,0.0,9.0,0.0
969,62,20200510,0,0.0,0.0,0.0
970,99,20200510,0,0.0,0.0,0.0
971,1,20200510,1146,178.0,26065.0,847.0
972,59,20200511,23,1.0,596.0,60.0
973,48,20200511,47,0.0,2479.0,270.0
974,47,20200511,4,0.0,492.0,14.0
975,46,20200511,2,0.0,352.0,0.0
976,35,20200511,308,35.0,13514.0,359.0
977,24,20200511,748,85.0,5850.0,177.0
978,10,20200511,0,0.0,94.0,0.0
979,13,20200511,0,0.0,434.0,0.0
980,12,20200511,1,1.0,203.0,18.0
981,11,20200511,0,0.0,64.0,0.0
982,60,20200511,0,0.0,13.0,0.0
983,61,20200511,0,0.0,10.0,0.0
984,62,20200511,0,0.0,8.0,0.0
985,99,20200511,0,0.0,0.0,0.0
986,1,20200511,1133,122.0,24109.0,898.0
987,59,20200512,7,1.0,1531.0,113.0
988,48,20200512,45,1.0,2706.0,207.0
989,47,20200512,5,0.0,216.0,11.0
990,46,20200512,0,0.0,401.0,4.0
991,35,20200512,361,56.0,11566.0,260.0
992,24,20200512,756,118.0,6649.0,353.0
993,10,20200512,0,0.0,147.0,3.0
994,13,20200512,0,0.0,155.0,0.0
995,12,20200512,1,0.0,407.0,97.0
996,11,20200512,0,0.0,119.0,0.0
997,60,20200512,0,0.0,6.0,0.0
998,61,20200512,0,0.0,8.0,0.0
999,62,20200512,0,0.0,28.0,0.0
1000,99,20200512,0,0.0,0.0,0.0
1001,1,20200512,1175,176.0,23939.0,1048.0
1002,59,20200513,16,1.0,1502.0,27.0
1003,48,20200513,62,2.0,3416.0,210.0
1004,47,20200513,4,0.0,388.0,11.0
1005,46,20200513,0,0.0,617.0,0.0
1006,35,20200513,329,40.0,14642.0,454.0
1007,24,20200513,706,89.0,5640.0,414.0
1008,10,20200513,0,0.0,106.0,0.0
1009,13,20200513,0,0.0,426.0,0.0
1010,12,20200513,4,3.0,381.0,6.0
1011,11,20200513,0,0.0,170.0,0.0
1012,60,20200513,0,0.0,12.0,0.0
1013,61,20200513,0,0.0,0.0,0.0
1014,62,20200513,0,0.0,4.0,0.0
1015,99,20200513,0,0.0,0.0,0.0
1016,1,20200513,1121,135.0,27304.0,1122.0
1017,59,20200514,16,3.0,1687.0,26.0
1018,48,20200514,50,1.0,3921.0,129.0
1019,47,20200514,5,0.0,475.0,13.0
1020,46,20200514,0,0.0,326.0,1.0
1021,35,20200514,345,33.0,16859.0,359.0
1022,24,20200514,793,131.0,6401.0,359.0
1023,10,20200514,0,0.0,126.0,1.0
1024,13,20200514,0,0.0,407.0,0.0
1025,12,20200514,2,0.0,381.0,39.0
1026,11,20200514,0,0.0,107.0,0.0
1027,60,20200514,0,0.0,6.0,0.0
1028,61,20200514,0,0.0,11.0,0.0
1029,62,20200514,0,0.0,9.0,0.0
1030,99,20200514,0,0.0,0.0,0.0
1031,1,20200514,1211,168.0,30716.0,927.0
1032,59,20200515,15,5.0,1542.0,23.0
1033,48,20200515,58,4.0,3680.0,112.0
1034,47,20200515,8,0.0,422.0,10.0
1035,46,20200515,0,0.0,750.0,2.0
1036,35,20200515,341,32.0,17753.0,437.0
1037,24,20200515,696,50.0,7939.0,210.0
1038,10,20200515,0,0.0,68.0,0.0
1039,13,20200515,0,0.0,415.0,1.0
1040,12,20200515,8,4.0,395.0,9.0
1041,11,20200515,0,0.0,163.0,0.0
1042,60,20200515,0,0.0,7.0,0.0
1043,61,20200515,0,0.0,13.0,0.0
1044,62,20200515,0,0.0,11.0,0.0
1045,99,20200515,0,0.0,0.0,0.0
1046,1,20200515,1126,95.0,33158.0,804.0
1047,59,20200516,21,1.0,1597.0,24.0
1048,48,20200516,72,1.0,3873.0,60.0
1049,47,20200516,1,0.0,731.0,25.0
1050,46,20200516,0,0.0,803.0,3.0
1051,35,20200516,391,33.0,17187.0,379.0
1052,24,20200516,763,82.0,8604.0,419.0
1053,10,20200516,0,0.0,181.0,1.0
1054,13,20200516,0,0.0,188.0,1.0
1055,12,20200516,3,0.0,329.0,12.0
1056,11,20200516,0,0.0,0.0,0.0
1057,60,20200516,0,0.0,5.0,0.0
1058,61,20200516,0,0.0,10.0,0.0
1059,62,20200516,0,0.0,0.0,0.0
1060,99,20200516,0,0.0,0.0,0.0
1061,1,20200516,1251,117.0,33508.0,924.0
1062,59,20200517,0,0.0,1140.0,0.0
1063,48,20200517,57,1.0,3211.0,76.0
1064,47,20200517,1,0.0,586.0,11.0
1065,46,20200517,0,0.0,747.0,0.0
1066,35,20200517,340,23.0,15687.0,340.0
1067,24,20200517,737,79.0,8310.0,296.0
1068,10,20200517,0,0.0,98.0,0.0
1069,13,20200517,0,0.0,235.0,0.0
1070,12,20200517,3,0.0,267.0,8.0
1071,11,20200517,0,0.0,150.0,0.0
1072,60,20200517,0,0.0,0.0,0.0
1073,61,20200517,0,0.0,14.0,0.0
1074,62,20200517,0,0.0,30.0,0.0
1075,99,20200517,0,0.0,0.0,0.0
1076,1,20200517,1138,103.0,30475.0,731.0
1077,59,20200518,16,2.0,2052.0,34.0
1078,48,20200518,39,1.0,2928.0,66.0
1079,47,20200518,0,0.0,294.0,11.0
1080,46,20200518,1,0.0,456.0,0.0
1081,35,20200518,304,23.0,8856.0,278.0
1082,24,20200518,707,34.0,7450.0,291.0
1083,10,20200518,0,0.0,51.0,0.0
1084,13,20200518,0,0.0,250.0,0.0
1085,12,20200518,3,0.0,223.0,8.0
1086,11,20200518,0,0.0,142.0,0.0
1087,60,20200518,0,0.0,0.0,0.0
1088,61,20200518,0,0.0,14.0,0.0
1089,62,20200518,0,0.0,2.0,0.0
1090,99,20200518,0,0.0,0.0,0.0
1091,1,20200518,1070,60.0,22718.0,688.0
1092,59,20200519,2,3.0,1746.0,9.0
1093,48,20200519,33,0.0,2046.0,65.0
1094,47,20200519,7,0.0,367.0,15.0
1095,46,20200519,0,0.0,394.0,0.0
1096,35,20200519,427,15.0,5623.0,260.0
1097,24,20200519,570,51.0,5870.0,452.0
1098,10,20200519,0,0.0,71.0,1.0
1099,13,20200519,0,0.0,193.0,0.0
1100,12,20200519,1,1.0,188.0,10.0
1101,11,20200519,0,0.0,0.0,0.0
1102,60,20200519,0,0.0,10.0,0.0
1103,61,20200519,0,0.0,11.0,0.0
1104,62,20200519,0,0.0,5.0,0.0
1105,99,20200519,0,0.0,0.0,0.0
1106,1,20200519,1040,70.0,16524.0,812.0
1107,59,20200520,21,3.0,328.0,26.0
1108,48,20200520,0,0.0,2114.0,0.0
1109,47,20200520,21,0.0,268.0,0.0
1110,46,20200520,0,0.0,241.0,0.0
1111,35,20200520,390,43.0,25687.0,292.0
1112,24,20200520,578,71.0,5582.0,325.0
1113,10,20200520,0,0.0,97.0,0.0
1114,13,20200520,0,0.0,292.0,0.0
1115,12,20200520,1,1.0,338.0,0.0
1116,11,20200520,0,0.0,190.0,0.0
1117,60,20200520,0,0.0,7.0,0.0
1118,61,20200520,0,0.0,0.0,0.0
1119,62,20200520,0,0.0,11.0,0.0
1120,99,20200520,0,0.0,0.0,0.0
1121,1,20200520,1011,118.0,35155.0,643.0
1122,59,20200521,12,3.0,1168.0,19.0
1123,48,20200521,52,4.0,2381.0,126.0
1124,47,20200521,2,1.0,400.0,39.0
1125,46,20200521,0,0.0,590.0,8.0
1126,35,20200521,413,31.0,-8384.0,319.0
1127,24,20200521,720,82.0,7488.0,505.0
1128,10,20200521,0,0.0,126.0,3.0
1129,13,20200521,1,0.0,359.0,0.0
1130,12,20200521,1,1.0,343.0,3.0
1131,11,20200521,0,0.0,115.0,0.0
1132,60,20200521,0,0.0,1.0,0.0
1133,61,20200521,0,0.0,9.0,0.0
1134,62,20200521,0,0.0,9.0,0.0
1135,99,20200521,0,0.0,0.0,13.0
1136,1,20200521,1201,122.0,4605.0,1035.0
1137,59,20200522,28,3.0,1524.0,22.0
1138,48,20200522,32,2.0,3634.0,91.0
1139,47,20200522,5,0.0,340.0,12.0
1140,46,20200522,2,0.0,867.0,2.0
1141,35,20200522,441,28.0,10907.0,258.0
1142,24,20200522,646,65.0,7456.0,492.0
1143,10,20200522,0,0.0,129.0,0.0
1144,13,20200522,0,0.0,205.0,0.0
1145,12,20200522,2,0.0,338.0,2.0
1146,11,20200522,0,0.0,135.0,0.0
1147,60,20200522,0,0.0,3.0,0.0
1148,61,20200522,0,0.0,7.0,0.0
1149,62,20200522,0,0.0,8.0,0.0
1150,99,20200522,0,0.0,0.0,0.0
1151,1,20200522,1156,98.0,25553.0,879.0
1152,59,20200523,10,2.0,1702.0,15.0
1153,48,20200523,18,1.0,3312.0,68.0
1154,47,20200523,3,0.0,487.0,14.0
1155,46,20200523,0,0.0,435.0,1.0
1156,35,20200523,412,27.0,10667.0,379.0
1157,24,20200523,697,75.0,9192.0,225.0
1158,10,20200523,0,0.0,111.0,1.0
1159,13,20200523,0,0.0,254.0,0.0
1160,12,20200523,1,0.0,359.0,8.0
1161,11,20200523,0,0.0,179.0,0.0
1162,60,20200523,0,0.0,0.0,0.0
1163,61,20200523,0,0.0,0.0,0.0
1164,62,20200523,0,0.0,5.0,0.0
1165,99,20200523,0,0.0,0.0,0.0
1166,1,20200523,1141,105.0,26703.0,711.0
1167,59,20200524,0,0.0,1613.0,0.0
1168,48,20200524,42,0.0,3444.0,55.0
1169,47,20200524,2,0.0,366.0,3.0
1170,46,20200524,0,0.0,878.0,0.0
1171,35,20200524,460,25.0,11011.0,331.0
1172,24,20200524,573,44.0,9241.0,287.0
1173,10,20200524,0,0.0,78.0,0.0
1174,13,20200524,0,0.0,201.0,0.0
1175,12,20200524,1,0.0,358.0,4.0
1176,11,20200524,0,0.0,102.0,0.0
1177,60,20200524,0,0.0,0.0,0.0
1178,61,20200524,0,0.0,0.0,0.0
1179,62,20200524,0,0.0,9.0,0.0
1180,99,20200524,0,0.0,0.0,0.0
1181,1,20200524,1078,69.0,27301.0,680.0
1182,59,20200525,13,4.0,1646.0,45.0
1183,48,20200525,19,3.0,2572.0,55.0
1184,47,20200525,2,0.0,379.0,8.0
1185,46,20200525,0,0.0,169.0,0.0
1186,35,20200525,404,29.0,7903.0,221.0
1187,24,20200525,573,85.0,9557.0,323.0
1188,10,20200525,0,0.0,48.0,0.0
1189,13,20200525,0,0.0,268.0,0.0
1190,12,20200525,1,0.0,506.0,1.0
1191,11,20200525,0,0.0,71.0,0.0
1192,60,20200525,0,0.0,9.0,0.0
1193,61,20200525,0,0.0,49.0,0.0
1194,62,20200525,0,0.0,3.0,0.0
1195,99,20200525,0,0.0,0.0,0.0
1196,1,20200525,1012,121.0,23180.0,653.0
1197,59,20200526,11,0.0,464.0,20.0
1198,48,20200526,22,1.0,2433.0,69.0
1199,47,20200526,0,1.0,205.0,3.0
1200,46,20200526,0,0.0,703.0,1.0
1201,35,20200526,287,21.0,9552.0,260.0
1202,24,20200526,614,70.0,6157.0,345.0
1203,10,20200526,0,0.0,141.0,1.0
1204,13,20200526,1,0.0,288.0,0.0
1205,12,20200526,1,1.0,498.0,2.0
1206,11,20200526,0,0.0,78.0,0.0
1207,60,20200526,0,0.0,0.0,0.0
1208,61,20200526,0,0.0,0.0,0.0
1209,62,20200526,0,0.0,3.0,0.0
1210,99,20200526,0,0.0,0.0,0.0
1211,1,20200526,936,94.0,20522.0,701.0
1212,59,20200527,9,1.0,1493.0,22.0
1213,48,20200527,25,2.0,2598.0,58.0
1214,47,20200527,3,2.0,460.0,10.0
1215,46,20200527,0,0.0,1015.0,2.0
1216,35,20200527,292,32.0,14638.0,414.0
1217,24,20200527,541,89.0,6284.0,320.0
1218,10,20200527,0,0.0,94.0,0.0
1219,13,20200527,1,0.0,324.0,0.0
1220,12,20200527,1,0.0,741.0,-1.0
1221,11,20200527,0,0.0,258.0,0.0
1222,60,20200527,0,0.0,5.0,0.0
1223,61,20200527,0,0.0,18.0,0.0
1224,62,20200527,0,0.0,13.0,0.0
1225,99,20200527,0,0.0,0.0,0.0
1226,1,20200527,872,126.0,27941.0,825.0
